Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25869436,IHR07,COUNTRY,VEN,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:24Z,2011,2011-01-01,2011-12-31
25869449,IHR07,COUNTRY,AFG,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:25Z,2011,2011-01-01,2011-12-31
25869462,IHR07,COUNTRY,BHR,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:25Z,2011,2011-01-01,2011-12-31
25869475,IHR07,COUNTRY,EGY,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:25Z,2011,2011-01-01,2011-12-31
25869488,IHR07,COUNTRY,IRN,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:25Z,2011,2011-01-01,2011-12-31
25869501,IHR07,COUNTRY,IRQ,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:26Z,2011,2011-01-01,2011-12-31
25869514,IHR07,COUNTRY,JOR,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:26Z,2011,2011-01-01,2011-12-31
25869527,IHR07,COUNTRY,KWT,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:26Z,2011,2011-01-01,2011-12-31
25869540,IHR07,COUNTRY,LBN,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:27Z,2011,2011-01-01,2011-12-31
25869553,IHR07,COUNTRY,LBY,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:27Z,2011,2011-01-01,2011-12-31
25869566,IHR07,COUNTRY,MAR,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:27Z,2011,2011-01-01,2011-12-31
25869579,IHR07,COUNTRY,OMN,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:27Z,2011,2011-01-01,2011-12-31
25869592,IHR07,COUNTRY,QAT,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:28Z,2011,2011-01-01,2011-12-31
25869605,IHR07,COUNTRY,SAU,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:28Z,2011,2011-01-01,2011-12-31
25869618,IHR07,COUNTRY,SDN,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:28Z,2011,2011-01-01,2011-12-31
25869631,IHR07,COUNTRY,SYR,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:28Z,2011,2011-01-01,2011-12-31
25869644,IHR07,COUNTRY,TUN,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:29Z,2011,2011-01-01,2011-12-31
25869657,IHR07,COUNTRY,ARE,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:29Z,2011,2011-01-01,2011-12-31
25869670,IHR07,COUNTRY,AND,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:29Z,2011,2011-01-01,2011-12-31
25869683,IHR07,COUNTRY,ARM,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:29Z,2011,2011-01-01,2011-12-31
